# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 819 101 3604 1148
p 2 0 898 22 6024 1419
p 2 0 852 68 4223 1256
p 2 2 895 23 17467 1837
p 2 0 905 15 7807 1531
p 2 0 834 86 3463 1167
p 2 0 920 0 15459 1947
i 2 920 0 0 32032 3913
p 2 45 840 35 20594 2402
p 2 329 591 0 60741 3596
p 2 0 898 22 11943 1451
p 2 35 870 15 28649 1973
p 2 26 847 47 22910 1731
p 2 421 499 0 56559 3849
p 2 294 621 5 58676 3476
p 2 0 788 132 7377 1250
p 2 56 846 18 31027 2258
p 2 270 639 11 57231 3312
p 2 63 848 9 33428 2371
p 2 19 893 8 28028 2031
p 2 0 828 92 6291 1271
p 2 167 750 3 55574 3070
p 2 21 894 5 32706 2179
p 2 141 777 2 47315 2961
p 2 47 865 8 23264 2300
p 2 0 863 57 7268 1539
p 2 147 771 2 36628 2848
p 2 28 852 40 19005 2026
p 2 140 777 3 41513 2957
p 2 44 868 8 22043 2256
p 2 0 803 117 5531 1219
p 2 260 659 1 45137 3337
p 2 19 836 65 18827 1930
p 2 207 711 2 42242 3142
p 2 9 907 4 25223 2064
p 2 0 837 83 7526 1134
p 2 9 894 17 21474 1834
p 2 263 655 2 42264 3246
p 2 6 877 37 19437 1807
p 2 209 708 3 38142 3022
p 2 0 852 68 9734 1420
p 2 12 899 9 23733 1924
p 2 195 718 7 40794 3010
p 2 11 868 41 14276 1799
p 2 169 744 7 45598 2912
p 2 0 794 126 4974 1162
p 2 5 887 28 21472 1821
p 2 233 677 10 52372 3160
p 2 8 884 28 18389 1748
p 2 19 898 3 29316 1970
p 2 0 824 96 6726 1253
p 2 213 702 5 52291 3178
p 2 38 847 35 20523 2001
p 2 170 746 4 53049 3086
p 2 22 874 24 20654 1801
p 2 0 870 50 11303 1426
p 2 271 645 4 55959 3380
p 2 27 802 91 13623 1746
p 2 264 651 5 59304 3371
p 2 22 888 10 30214 1973
p 2 0 799 121 6344 1087
p 2 14 831 75 15862 1639
p 2 223 694 3 61740 3322
p 2 3 891 26 13539 1597
p 2 14 894 12 21574 1817
p 2 0 817 103 7794 1244
i 2 920 0 0 40450 4091
p 2 0 816 104 10731 1275
p 2 254 656 10 36086 3125
p 2 0 883 37 15701 1509
p 2 0 858 62 6905 1351
p 2 413 501 6 39280 3403
p 2 16 775 129 12621 1404
p 2 428 491 1 43613 3687
p 2 7 894 19 21763 1771
p 2 0 806 114 5684 1203
p 2 312 608 0 49667 3469
p 2 0 869 51 18633 1547
p 2 138 780 2 43123 2744
p 2 1 904 15 16375 1618
p 2 0 745 175 4244 1055
p 2 1 906 13 16458 1472
p 2 0 870 50 18295 1463
p 2 156 764 0 41276 2757
p 2 1 908 11 17911 1543
p 2 0 879 41 7795 1366
p 2 112 803 5 38241 2508
p 2 0 900 20 16521 1587
p 2 0 905 15 18744 1600
p 2 61 857 2 31322 2229
p 2 0 872 48 6571 1374
p 2 2 909 9 19747 1650
p 2 1 891 28 19092 1520
p 2 37 883 0 31467 2036
p 2 0 916 4 19759 1596
p 2 0 848 72 5265 1244
p 2 0 910 10 18142 1674
p 2 66 854 0 33911 2182
p 2 0 909 11 17094 1705
p 2 146 774 0 31578 2465
p 2 0 882 38 6965 1447
p 2 1 911 8 13748 1651
p 2 73 845 2 31635 2110
p 2 2 918 0 19875 1672
p 2 39 881 0 30887 1985
p 2 0 869 51 5126 1290
p 2 0 919 1 17557 1694
p 2 45 873 2 27830 2035
p 2 1 918 1 19169 1662
p 2 37 883 0 26956 2093
p 2 0 868 52 5008 1293
p 2 1 918 1 17561 1642
p 2 25 895 0 27742 2060
p 2 0 910 10 16216 1625
i 2 920 0 0 32073 3958
p 2 0 888 32 8623 1562
p 2 0 911 9 12235 1637
p 2 388 522 10 16559 2770
p 2 3 898 19 9547 1813
i 2 920 0 0 23613 3733
p 2 0 918 2 9503 1715
p 2 0 915 5 10162 1664
p 2 0 803 117 5945 1177
p 2 0 868 52 6326 1366
p 2 0 895 25 6771 1451
p 2 0 866 54 4594 1291
p 2 0 890 30 5986 1319
p 2 0 892 28 6578 1432
p 2 0 868 52 6092 1325
p 2 0 872 48 5080 1318
p 2 0 873 47 4783 1292
p 2 0 818 102 5622 1181
p 2 0 821 99 4139 1232
p 2 0 854 66 5403 1333
p 2 0 875 45 7653 1394
p 2 0 645 275 1998 924
p 2 0 889 31 6747 1388
p 2 0 879 41 6742 1409
p 2 4 863 53 6343 1436
p 2 0 868 52 8387 1454
p 2 0 685 235 1964 971
p 2 3 849 68 6299 1349
p 2 0 895 25 9076 1484
p 2 2 895 23 8877 1521
p 2 1 880 39 8701 1444
p 2 0 872 48 5803 1354
p 2 4 876 40 7966 1418
p 2 20 837 63 18136 1605
p 2 3 886 31 12725 1502
p 2 2 871 47 11955 1398
p 2 0 693 227 3918 952
p 2 4 861 55 10620 1422
p 2 3 837 80 10370 1352
p 2 2 777 141 7294 1251
p 2 0 886 34 12737 1480
p 2 0 712 208 2700 1011
p 2 2 881 37 11569 1388
p 2 1 791 128 10216 1273
p 2 1 897 22 10963 1489
p 2 1 898 21 10884 1578
p 2 0 815 105 3984 1177
p 2 5 856 59 9133 1383
p 2 0 890 30 13294 1426
p 2 2 909 9 15163 1586
p 2 0 884 36 12263 1455
p 2 0 765 155 3843 1065
p 2 4 878 38 14234 1507
p 2 2 843 75 12329 1380
p 2 4 826 90 12401 1388
p 2 2 896 22 13189 1563
p 2 0 726 194 3099 1012
p 2 8 857 55 12241 1432
p 2 5 869 46 13121 1481
p 2 8 859 53 13719 1505
p 2 3 893 24 13044 1521
p 2 0 819 101 6401 1173
p 2 1 904 15 14902 1539
p 2 4 826 90 11464 1354
p 2 4 895 21 16844 1567
p 2 1 870 49 15109 1477
